CustID,Week,Calls,Minutes,Amt
1417,24,126,630,138.6
1418,3,70,210,39.9
1418,4,112,112,20.16
1418,5,70,560,100.8
1418,6,63,630,88.2
1418,7,147,1029,185.22
1418,8,147,1029,205.8
1418,9,21,315,47.25
1418,10,147,1470,338.1
1418,11,49,343,48.02
1418,12,126,1260,302.4
1418,13,182,546,136.5
1418,14,49,441,105.84
1418,15,140,140,11.2
1418,16,63,378,90.72
1418,17,28,392,31.36
1418,18,133,1596,383.04
1418,19,56,168,20.16
1418,20,14,196,33.32
1418,21,14,98,12.74
1418,22,70,280,33.6
1418,23,35,175,26.25
1418,24,168,2016,181.44
1419,3,70,630,189
1419,4,49,245,68.6
1419,5,56,168,15.12
1419,6,63,441,114.66
1419,7,147,441,52.92
1419,8,77,1155,277.2
1419,9,63,504,40.32
1419,10,126,252,70.56
1419,11,175,1750,157.5
1419,12,140,420,54.6
1419,13,42,126,10.08
1419,14,28,280,42
1419,15,161,483,135.24
1419,16,56,112,11.2
1419,17,35,420,117.6
1419,18,98,980,235.2
1419,19,56,560,128.8
1419,20,35,420,126
1419,21,56,224,38.08
1419,22,42,378,64.26
1419,23,49,392,23.52
1419,24,112,112,30.24
1420,3,63,126,20.16
1420,4,126,126,6.3
1420,5,7,49,6.86
1420,6,56,616,73.92
1420,7,126,1764,123.48
1420,8,182,1456,174.72
1420,9,49,392,70.56
1420,10,140,700,196
1420,11,49,735,176.4
1420,12,161,483,33.81
1420,13,70,280,28
1420,14,35,525,110.25
1420,15,35,35,5.95
1420,16,56,504,85.68
1420,17,70,70,21
1420,18,70,490,127.4
1420,19,70,700,182
1420,20,49,196,11.76
1420,21,28,252,12.6
1420,22,175,1575,330.75
1420,23,21,84,12.6
1420,24,84,420,96.6
1421,3,63,945,113.4
1421,4,14,84,13.44
1421,5,14,140,21
1421,6,56,56,3.92
1421,7,140,420,50.4
1421,8,42,336,94.08
1421,9,28,28,5.32
1421,10,161,1288,257.6
1421,11,154,1540,446.6
1421,12,35,140,33.6
1421,13,133,1330,305.9
1421,14,70,560,106.4
1421,15,133,1596,223.44
1421,16,70,1050,126
1421,17,35,245,29.4
1421,18,126,882,246.96
1421,19,56,728,211.12
1421,20,126,630,189
1421,21,154,770,192.5
1421,22,154,616,154
1421,23,63,378,18.9
1421,24,70,280,33.6
1422,3,70,210,10.5
1422,4,70,490,83.3
1422,5,70,980,294
1422,6,56,392,31.36
1422,7,161,1449,130.41
1422,8,70,560,145.6
1422,9,35,245,34.3
1422,10,35,105,23.1
1422,11,140,980,186.2
1422,12,133,931,148.96
1422,13,98,980,294
1422,14,35,525,99.75
1422,15,168,1344,120.96
1422,16,56,224,40.32
1422,17,35,525,42
1422,18,42,630,138.6
1422,19,63,504,105.84
1422,20,189,378,109.62
1422,21,112,896,250.88
1422,22,42,210,52.5
1422,23,63,315,28.35
1422,24,56,448,129.92
1423,3,56,840,176.4
1423,4,91,819,180.18
1423,5,35,525,157.5
1423,6,63,441,79.38
1423,7,35,245,53.9
1423,8,133,1330,359.1
1423,9,70,1050,252
1423,10,133,1330,93.1
1423,11,84,756,83.16
1423,12,168,1680,218.4
1423,13,70,140,32.2
1423,14,35,35,3.5
1423,15,70,700,70
1423,16,63,441,101.43
1423,17,14,210,44.1
1423,18,84,672,40.32
1423,19,70,1050,273
1423,20,154,1540,354.2
1423,21,49,147,42.63
1423,22,63,630,113.4
1423,23,49,49,13.72
1423,24,49,294,58.8
1424,3,70,140,25.2
1424,4,140,1820,546
1424,5,49,490,147
1424,6,56,784,211.68
1424,7,133,133,9.31
1424,8,98,1470,264.6
1424,9,35,315,18.9
1424,10,168,1512,257.04
1424,11,147,1323,291.06
1424,12,70,210,10.5
1424,13,126,1638,147.42
1424,14,14,154,15.4
1424,15,42,294,23.52
1424,16,70,350,31.5
1424,17,42,84,24.36
1424,18,77,385,61.6
1424,19,63,945,255.15
1424,20,154,462,115.5
1424,21,126,1260,226.8
1424,22,154,1386,124.74
1424,23,14,140,28
1424,24,112,672,80.64
1425,3,56,616,104.72
1425,4,7,35,6.3
1425,5,21,21,3.99
1425,6,56,560,117.6
1425,7,168,840,201.6
1425,8,70,630,56.7
1425,9,35,525,84
1425,10,70,350,31.5
1425,11,175,350,98
1425,12,42,546,49.14
1425,13,42,84,21
1425,14,42,420,42
1425,15,175,875,192.5
1425,16,63,567,62.37
1425,17,21,105,5.25
1425,18,140,420,25.2
1425,19,56,840,117.6
1425,20,70,1050,136.5
1425,21,56,784,141.12
1425,22,161,644,173.88
1425,23,70,700,175
1425,24,182,182,20.02
1426,3,56,56,4.48
1426,4,63,945,264.6
1426,5,70,140,35
1426,6,70,420,33.6
1426,7,70,1050,315
1426,8,126,1260,378
1426,9,14,182,20.02
1426,10,42,126,34.02
1426,11,21,147,23.52
1426,12,175,350,59.5
1426,13,84,1260,189
1426,14,21,84,18.48
1426,15,154,154,27.72
1426,16,56,448,98.56
1426,17,70,350,77
1426,18,14,154,21.56
1426,19,70,1050,178.5
1426,20,98,686,34.3
1426,21,14,42,9.66
1426,22,63,441,26.46
1426,23,63,441,30.87
1426,24,175,350,77
1427,3,70,280,33.6
1427,4,49,49,13.23
1427,5,28,112,25.76
1427,6,56,560,61.6
1427,7,42,378,45.36
1427,8,42,546,43.68
1427,9,42,42,6.3
1427,10,175,1225,171.5
1427,11,147,735,117.6
1427,12,154,1386,97.02
1427,13,77,1155,277.2
1427,14,70,700,49
1427,15,42,294,73.5
1427,16,70,980,98
1427,17,7,77,23.1
1427,18,147,441,105.84
1427,19,63,63,15.12
1427,20,84,252,68.04
1427,21,70,70,11.9
1427,22,112,1120,291.2
1427,23,56,448,71.68
1427,24,35,350,105
1428,3,70,700,105
1428,4,147,1323,211.68
1428,5,7,63,14.49
1428,6,63,567,62.37
1428,7,175,1925,539
1428,8,84,84,25.2
1428,9,21,63,18.9
1428,10,154,616,178.64
1428,11,175,175,10.5
1428,12,42,630,88.2
1428,13,140,700,98
1428,14,7,105,24.15
1428,15,63,441,74.97
1428,16,63,945,132.3
1428,17,49,343,27.44
1428,18,161,1449,217.35
1428,19,63,630,126
1428,20,14,154,7.7
1428,21,91,182,54.6
1428,22,49,294,23.52
1428,23,49,98,13.72
1428,24,168,1680,134.4
1429,3,70,1050,273
1429,4,133,1197,83.79
1429,5,42,84,12.6
1429,6,70,840,159.6
1429,7,154,308,43.12
1429,8,77,231,62.37
1429,9,70,210,29.4
1429,10,42,84,12.6
1429,11,182,1638,180.18
1429,12,63,945,226.8
1429,13,14,210,25.2
1429,14,49,490,127.4
1429,15,154,154,33.88
1429,16,63,189,35.91
1429,17,70,630,113.4
1429,18,112,784,227.36
1429,19,70,280,30.8
1429,20,28,280,67.2
1429,21,140,840,84
1429,22,49,147,11.76
1429,23,28,112,16.8
1429,24,112,336,40.32
1430,3,63,630,88.2
1430,4,49,147,26.46
1430,5,42,84,11.76
1430,6,63,126,28.98
1430,7,42,168,18.48
1430,8,140,700,56
1430,9,7,63,17.64
1430,10,63,567,130.41
1430,11,161,2093,334.88
1430,12,154,770,169.4
1430,13,147,147,36.75
1430,14,70,490,88.2
1430,15,63,504,50.4
1430,16,70,350,77
1430,17,14,98,27.44
1430,18,14,140,16.8
1430,19,70,140,21
1430,20,63,567,130.41
1430,21,7,21,3.78
1430,22,119,714,49.98
1430,23,7,98,20.58
1430,24,154,154,29.26
1431,3,63,63,5.04
1431,4,112,1120,100.8
1431,5,7,28,6.44
1431,6,56,672,33.6
1431,7,63,630,37.8
1431,8,14,140,21
1431,9,49,98,22.54
1431,10,154,2002,600.6
1431,11,49,490,49
1431,12,63,63,8.19
1431,13,161,1610,386.4
1431,14,14,210,58.8
1431,15,112,1344,228.48
1431,16,70,140,33.6
1431,17,21,210,50.4
1431,18,84,252,68.04
1431,19,63,504,110.88
1431,20,126,882,79.38
1431,21,63,441,44.1
1431,22,28,56,11.2
1431,23,35,490,132.3
1431,24,98,196,52.92
1432,3,56,840,117.6
1432,4,98,588,147
1432,5,28,252,68.04
1432,6,70,560,33.6
1432,7,154,462,83.16
1432,8,147,294,67.62
1432,9,70,490,53.9
1432,10,63,630,138.6
1432,11,133,931,102.41
1432,12,112,1120,190.4
1432,13,112,784,78.4
1432,14,21,189,9.45
1432,15,49,490,102.9
1432,16,63,945,255.15
1432,17,42,126,18.9
1432,18,175,525,94.5
1432,19,56,280,47.6
1432,20,14,140,8.4
1432,21,49,98,13.72
1432,22,91,273,81.9
1432,23,28,392,70.56
1432,24,70,280,64.4
1433,3,56,448,129.92
1433,4,119,476,76.16
1433,5,63,126,26.46
1433,6,63,441,119.07
1433,7,63,630,75.6
1433,8,161,1610,80.5
1433,9,14,168,26.88
1433,10,112,784,54.88
1433,11,154,1694,304.92
1433,12,49,392,62.72
1433,13,14,28,8.4
1433,14,42,336,53.76
1433,15,49,98,11.76
1433,16,56,672,107.52
1433,17,28,84,12.6
1433,18,49,196,33.32
1433,19,56,112,28
1433,20,147,441,97.02
1433,21,147,735,176.4
1433,22,63,378,105.84
1433,23,21,252,63
1433,24,56,784,47.04
1434,3,70,560,56
1434,4,56,616,86.24
1434,5,28,140,22.4
1434,6,63,504,35.28
1434,7,112,336,67.2
1434,8,112,1344,80.64
1434,9,21,21,6.3
1434,10,49,539,53.9
1434,11,168,504,40.32
1434,12,49,98,4.9
1434,13,84,672,107.52
1434,14,28,84,25.2
1434,15,119,476,104.72
1434,16,56,168,30.24
1434,17,21,84,24.36
1434,18,133,665,139.65
1434,19,70,1050,210
1434,20,154,462,78.54
1434,21,133,399,43.89
1434,22,28,280,64.4
1434,23,49,147,35.28
1434,24,56,784,188.16
1435,3,63,252,22.68
1435,4,42,336,90.72
1435,5,63,567,124.74
1435,6,70,280,16.8
1435,7,49,735,80.85
1435,8,14,14,4.2
1435,9,42,210,44.1
1435,10,49,490,73.5
1435,11,105,735,198.45
1435,12,119,595,142.8
1435,13,175,875,87.5
1435,14,21,147,7.35
1435,15,28,196,33.32
1435,16,70,210,27.3
1435,17,14,112,16.8
1435,18,42,420,21
1435,19,56,448,76.16
1435,20,98,392,66.64
1435,21,49,735,117.6
1435,22,77,231,43.89
1435,23,70,70,11.2
1435,24,112,1568,141.12
1436,3,63,63,15.12
1436,4,112,1120,313.6
1436,5,42,336,84
1436,6,70,910,118.3
1436,7,49,49,6.37
1436,8,84,420,42
1436,9,28,84,15.12
1436,10,119,595,47.6
1436,11,91,637,178.36
1436,12,28,140,18.2
1436,13,49,49,14.21
1436,14,14,210,25.2
1436,15,91,910,72.8
1436,16,56,392,39.2
1436,17,42,420,71.4
1436,18,56,504,90.72
1436,19,63,252,20.16
1436,20,210,1470,382.2
1436,21,112,112,32.48
1436,22,63,504,131.04
1436,23,7,105,10.5
1436,24,126,1512,226.8
1437,3,56,840,84
1437,4,154,1078,291.06
1437,5,42,42,3.78
1437,6,63,567,85.05
1437,7,119,952,276.08
1437,8,175,175,14
1437,9,21,168,26.88
1437,10,28,224,15.68
1437,11,112,1568,188.16
1437,12,91,910,109.2
1437,13,133,665,73.15
1437,14,42,336,70.56
1437,15,63,126,15.12
1437,16,63,252,73.08
1437,17,63,567,147.42
1437,18,28,364,87.36
1437,19,56,112,22.4
1437,20,133,1330,239.4
1437,21,98,392,98
1437,22,70,630,50.4
1437,23,35,525,36.75
1437,24,112,112,12.32
1438,3,63,315,15.75
1438,4,161,1610,483
1438,5,21,189,51.03
1438,6,56,392,47.04
1438,7,28,280,81.2
1438,8,49,392,47.04
1438,9,14,98,11.76
1438,10,91,1274,382.2
1438,11,147,1323,396.9
1438,12,63,189,13.23
1438,13,42,336,57.12
1438,14,63,945,66.15
1438,15,28,308,46.2
1438,16,56,168,42
1438,17,42,546,152.88
1438,18,21,147,11.76
1438,19,70,1050,283.5
1438,20,147,294,44.1
1438,21,119,476,119
1438,22,63,315,81.9
1438,23,28,252,32.76
1438,24,105,315,34.65
1439,3,63,945,207.9
1439,4,77,1078,118.58
1439,5,21,84,15.12
1439,6,56,672,120.96
1439,7,91,1365,313.95
1439,8,133,665,53.2
1439,9,42,252,30.24
1439,10,63,630,163.8
1439,11,14,84,21
1439,12,28,224,51.52
1439,13,56,224,58.24
1439,14,42,546,125.58
1439,15,77,770,77
1439,16,70,910,109.2
1439,17,49,196,50.96
1439,18,203,2030,223.3
1439,19,63,441,123.48
1439,20,98,1274,63.7
1439,21,56,112,23.52
1439,22,91,910,81.9
1439,23,63,630,157.5
1439,24,49,735,124.95
1440,3,56,728,123.76
1440,4,147,441,44.1
1440,5,63,315,34.65
1440,6,70,1050,84
1440,7,63,945,255.15
1440,8,42,252,73.08
1440,9,63,252,60.48
1440,10,28,168,11.76
1440,11,175,1750,227.5
1440,12,77,308,36.96
1440,13,28,56,14
1440,14,49,49,5.39
1440,15,63,126,7.56
1440,16,63,882,44.1
1440,17,28,420,88.2
1440,18,84,1260,226.8
1440,19,70,1050,63
1440,20,119,476,128.52
1440,21,42,210,63
1440,22,28,112,20.16
1440,23,42,294,41.16
1440,24,77,1155,300.3
1441,3,56,56,14.56
1441,4,147,1470,396.9
1441,5,49,343,68.6
1441,6,56,336,60.48
1441,7,28,252,42.84
1441,8,56,168,36.96
1441,9,42,168,11.76
1441,10,77,770,215.6
1441,11,147,1323,105.84
1441,12,63,126,23.94
1441,13,21,315,37.8
1441,14,28,84,5.04
1441,15,70,140,8.4
1441,16,70,1050,262.5
1441,17,35,525,68.25
1441,18,91,1365,327.6
1441,19,70,350,38.5
1441,20,63,945,179.55
1441,21,112,224,11.2
1441,22,21,84,5.88
1441,23,49,539,37.73
1441,24,112,896,259.84
1442,3,70,210,44.1
1442,4,126,504,141.12
1442,5,28,224,47.04
1442,6,63,126,28.98
1442,7,77,1155,184.8
1442,8,28,252,63
1442,9,49,490,147
1442,10,63,567,107.73
1442,11,182,2184,567.84
1442,12,70,1050,73.5
1442,13,203,609,60.9
1442,14,35,175,50.75
1442,15,63,189,9.45
1442,16,70,280,67.2
1442,17,42,630,189
1442,18,196,1568,250.88
1442,19,56,840,50.4
1442,20,70,1050,241.5
1442,21,154,154,35.42
1442,22,140,840,142.8
1442,23,21,189,43.47
1442,24,119,1190,130.9
1443,3,56,224,35.84
1443,4,140,560,117.6
1443,5,35,350,38.5
1443,6,56,672,40.32
1443,7,63,819,204.75
1443,8,21,210,54.6
1443,9,28,112,29.12
1443,10,70,840,218.4
1443,11,70,350,17.5
1443,12,63,189,17.01
1443,13,84,252,68.04
1443,14,42,126,12.6
1443,15,91,637,63.7
1443,16,56,448,35.84
1443,17,14,210,42
1443,18,189,189,15.12
1443,19,56,56,16.8
1443,20,168,672,174.72
1443,21,161,2093,230.23
1443,22,154,1078,129.36
1443,23,49,441,22.05
1443,24,63,441,119.07
1444,3,63,126,30.24
1444,4,161,805,233.45
1444,5,70,350,87.5
1444,6,70,700,119
1444,7,70,70,3.5
1444,8,203,203,42.63
1444,9,35,245,39.2
1444,10,63,126,28.98
1444,11,7,84,4.2
1444,12,91,728,131.04
1444,13,91,910,263.9
1444,14,14,28,7
1444,15,28,56,12.88
1444,16,56,840,84
1444,17,42,42,2.94
1444,18,133,1330,252.7
1444,19,70,350,91
1444,20,21,315,63
1444,21,77,693,145.53
1444,22,63,252,42.84
1444,23,70,490,44.1
1444,24,140,1540,231
1445,3,63,126,7.56
1445,4,35,105,13.65
1445,5,35,245,22.05
1445,6,63,693,55.44
1445,7,63,189,52.92
1445,8,84,588,47.04
1445,9,42,84,9.24
1445,10,91,1092,262.08
1445,11,105,420,71.4
1445,12,28,56,7.28
1445,13,196,1568,94.08
1445,14,42,126,35.28
1445,15,21,105,6.3
1445,16,70,700,84
1445,17,14,140,21
1445,18,21,21,2.73
1445,19,63,126,6.3
1445,20,91,91,13.65
1445,21,147,1029,144.06
1445,22,35,315,85.05
1445,23,35,350,59.5
1445,24,133,665,59.85
1446,3,56,168,21.84
1446,4,133,399,103.74
1446,5,35,315,18.9
1446,6,70,560,95.2
1446,7,91,910,54.6
1446,8,91,182,12.74
1446,9,14,56,14
1446,10,28,56,16.24
1446,11,112,784,94.08
1446,12,21,273,62.79
1446,13,189,567,79.38
1446,14,14,168,38.64
1446,15,140,980,264.6
1446,16,63,567,170.1
1446,17,70,630,119.7
1446,18,42,84,15.12
1446,19,56,112,23.52
1446,20,126,1260,365.4
1446,21,147,1323,158.76
1446,22,140,700,119
1446,23,28,84,10.92
1446,24,56,504,126
1447,3,70,840,151.2
1447,4,168,336,100.8
1447,5,14,70,14.7
1447,6,70,210,48.3
1447,7,28,224,47.04
1447,8,196,784,219.52
1447,9,42,588,76.44
1447,10,21,147,36.75
1447,11,49,343,78.89
1447,12,140,980,49
1447,13,133,1862,297.92
1447,14,70,70,16.8
1447,15,154,1386,318.78
1447,16,56,504,70.56
1447,17,28,56,4.48
1447,18,21,168,35.28
1447,19,70,140,29.4
1447,20,154,1386,332.64
1447,21,126,630,157.5
1447,22,182,1456,160.16
1447,23,70,210,23.1
1447,24,63,441,114.66
1448,3,63,63,6.3
1448,4,70,280,22.4
1448,5,42,462,106.26
1448,6,56,392,94.08
1448,7,21,42,8.82
1448,8,189,378,56.7
1448,9,14,196,13.72
1448,10,140,1400,252
1448,11,77,308,92.4
1448,12,154,2156,431.2
1448,13,21,147,30.87
1448,14,28,140,32.2
1448,15,63,945,122.85
1448,16,70,210,58.8
1448,17,7,28,1.4
1448,18,28,140,7
1448,19,70,1050,52.5
1448,20,112,224,20.16
1448,21,140,420,29.4
1448,22,70,210,21
1448,23,35,140,39.2
1448,24,56,560,28
1449,3,56,280,84
1449,4,42,378,64.26
1449,5,21,42,9.66
1449,6,56,168,8.4
1449,7,140,700,133
1449,8,133,1862,539.98
1449,9,70,980,254.8
1449,10,154,1386,277.2
1449,11,56,728,196.56
1449,12,63,189,13.23
1449,13,42,294,85.26
1449,14,7,56,4.48
1449,15,35,70,8.4
1449,16,70,490,88.2
1449,17,14,70,17.5
1449,18,161,161,37.03
1449,19,70,700,119
1449,20,14,42,12.18
1449,21,161,644,141.68
1449,22,126,1260,378
1449,23,28,112,7.84
1449,24,77,231,66.99
1450,3,56,448,125.44
1450,4,175,350,56
1450,5,70,280,28
1450,6,70,70,9.1
1450,7,154,1848,554.4
1450,8,21,294,58.8
1450,9,28,336,63.84
1450,10,63,819,196.56
1450,11,147,1323,357.21
1450,12,35,35,9.1
1450,13,21,21,5.46
1450,14,14,112,33.6
1450,15,140,700,105
1450,16,70,700,203
1450,17,56,56,5.04
1450,18,70,1050,168
1450,19,63,567,113.4
1450,20,63,315,91.35
1450,21,35,245,34.3
1450,22,182,546,92.82
1450,23,70,700,112
1450,24,161,483,62.79
1451,3,63,504,115.92
1451,4,154,1078,161.7
1451,5,7,56,14.56
1451,6,63,252,60.48
1451,7,63,63,18.27
1451,8,42,504,50.4
1451,9,7,70,8.4
1451,10,35,315,47.25
1451,11,84,588,164.64
1451,12,140,700,35
1451,13,28,364,21.84
1451,14,56,448,76.16
1451,15,182,182,38.22
1451,16,63,126,21.42
1451,17,42,126,37.8
1451,18,98,784,203.84
1451,19,56,840,142.8
1451,20,21,189,9.45
1451,21,133,1197,335.16
1451,22,49,49,2.94
1451,23,28,84,10.08
1451,24,70,280,22.4
1452,3,56,224,22.4
1452,4,42,420,113.4
1452,5,49,196,31.36
1452,6,56,504,50.4
1452,7,35,175,36.75
1452,8,21,84,13.44
1452,9,14,140,28
1452,10,140,980,254.8
1452,11,77,924,231
1452,12,182,2366,615.16
1452,13,161,644,96.6
1452,14,42,252,75.6
1452,15,70,840,235.2
1452,16,56,504,45.36
1452,17,42,336,36.96
1452,18,84,336,100.8
1452,19,56,280,30.8
1452,20,42,84,22.68
1452,21,168,1344,80.64
1452,22,56,112,25.76
1452,23,7,91,26.39
1452,24,168,1512,438.48
1453,3,63,378,52.92
1453,4,63,504,110.88
1453,5,70,70,16.8
1453,6,70,210,63
1453,7,140,980,274.4
1453,8,28,196,54.88
1453,9,56,840,243.6
1453,10,182,2184,633.36
1453,11,77,1155,265.65
1453,12,70,70,3.5
1453,13,70,210,33.6
1453,14,42,126,13.86
1453,15,126,252,32.76
1453,16,56,504,65.52
1453,17,63,252,15.12
1453,18,182,364,61.88
1453,19,63,189,52.92
1453,20,63,504,151.2
1453,21,70,70,14
1453,22,7,42,12.6
1453,23,49,196,27.44
1453,24,161,1610,418.6
1454,3,70,490,93.1
1454,4,154,770,100.1
1454,5,14,14,3.22
1454,6,70,140,32.2
1454,7,182,1456,407.68
1454,8,161,1288,103.04
1454,9,42,630,170.1
1454,10,70,1050,252
1454,11,63,378,98.28
1454,12,126,1260,126
1454,13,98,588,152.88
1454,14,63,441,132.3
1454,15,182,728,101.92
1454,16,63,819,114.66
1454,17,49,98,6.86
1454,18,119,595,77.35
1454,19,63,63,8.82
1454,20,147,588,129.36
1454,21,42,336,63.84
1454,22,126,378,18.9
1454,23,49,735,169.05
1454,24,112,224,58.24
1455,3,63,189,41.58
1455,4,63,567,164.43
1455,5,21,294,29.4
1455,6,70,560,134.4
1455,7,70,350,42
1455,8,70,1050,168
1455,9,42,378,52.92
1455,10,126,756,98.28
1455,11,56,224,26.88
1455,12,182,1092,120.12
1455,13,84,924,147.84
1455,14,49,490,112.7
1455,15,49,441,48.51
1455,16,63,630,170.1
1455,17,35,525,110.25
1455,18,210,1680,285.6
1455,19,56,784,54.88
1455,20,147,294,58.8
1455,21,175,525,73.5
1455,22,21,147,17.64
1455,23,14,210,10.5
1455,24,63,819,98.28
1456,3,63,630,144.9
1456,4,112,448,98.56
1456,5,42,168,21.84
1456,6,63,630,151.2
1456,7,126,756,196.56
1456,8,98,392,43.12
1456,9,63,315,94.5
1456,10,182,1456,320.32
1456,11,49,588,76.44
1456,12,49,539,32.34
1456,13,182,2002,280.28
1456,14,35,315,25.2
1456,15,56,112,7.84
1456,16,56,392,109.76
1456,17,35,280,78.4
1456,18,133,1064,63.84
1456,19,56,168,25.2
1456,20,35,525,105
1456,21,154,1540,446.6
1456,22,133,266,47.88
1456,23,28,420,92.4
1456,24,91,637,70.07
1457,3,63,630,63
1457,4,49,245,36.75
1457,5,28,280,72.8
1457,6,56,112,23.52
1457,7,182,728,123.76
1457,8,84,756,75.6
1457,9,49,245,24.5
1457,10,49,588,70.56
1457,11,154,1540,107.8
1457,12,56,616,154
1457,13,119,952,247.52
1457,14,35,175,40.25
1457,15,7,14,2.66
1457,16,56,616,49.28
1457,17,63,252,68.04
1457,18,56,224,29.12
1457,19,49,441,52.92
1457,20,28,196,58.8
1457,21,42,588,147
1457,22,119,833,174.93
1457,23,63,945,170.1
1457,24,77,1155,69.3
1458,3,56,392,74.48
1458,4,49,147,8.82
1458,5,21,84,12.6
1458,6,56,56,10.08
1458,7,49,98,22.54
1458,8,182,1456,378.56
1458,9,35,385,42.35
1458,10,56,560,28
1458,11,119,1309,65.45
1458,12,7,56,9.52
1458,13,210,1470,88.2
1458,14,63,126,18.9
1458,15,126,378,71.82
1458,16,49,49,13.72
1458,17,119,119,8.33
1458,18,70,910,236.6
1458,19,7,49,10.78
1458,20,196,1372,205.8
1458,21,63,189,43.47
1458,22,133,1064,63.84
1458,23,35,35,7.35
1458,24,140,280,36.4
1459,3,56,112,26.88
1459,4,119,1071,203.49
1459,5,14,28,7.28
1459,6,63,126,30.24
1459,7,56,560,106.4
1459,8,119,1309,209.44
1459,9,35,280,67.2
1459,10,7,77,4.62
1459,11,133,931,204.82
1459,12,126,1260,138.6
1459,13,133,1596,478.8
1459,14,119,476,23.8
1459,15,21,105,11.55
1459,16,7,56,7.84
1459,17,133,1729,363.09
1459,18,63,63,17.64
1459,19,14,210,52.5
1459,20,42,210,29.4
1459,21,154,2002,480.48
1459,22,168,504,85.68
1459,23,42,420,37.8
1459,24,126,1134,158.76
1460,3,56,224,22.4
1460,4,28,168,11.76
1460,5,42,546,158.34
1460,6,63,189,13.23
1460,7,7,70,14
1460,8,210,1680,235.2
1460,9,63,567,96.39
1460,10,126,882,141.12
1460,11,56,840,117.6
1460,12,21,252,30.24
1460,13,126,1134,272.16
1460,14,133,1862,391.02
1460,15,133,1862,316.54
1460,16,14,14,3.78
1460,17,147,588,123.48
1460,18,63,882,176.4
1460,19,63,315,88.2
1460,20,210,1680,386.4
1460,21,63,252,65.52
1460,22,77,770,115.5
1460,23,28,112,6.72
1460,24,168,336,57.12
1461,3,63,882,105.84
1461,4,91,728,167.44
1461,5,63,567,51.03
1461,6,56,504,120.96
1461,7,126,252,20.16
1461,8,133,1197,191.52
1461,9,119,833,224.91
1461,10,21,315,22.05
1461,11,21,105,10.5
1461,12,133,1330,399
1461,13,133,1330,279.3
1461,14,147,2058,596.82
1461,15,119,595,101.15
1461,16,63,882,220.5
1461,17,63,882,97.02
1461,18,56,112,15.68
1461,19,35,525,110.25
1461,20,63,441,92.61
1461,21,112,1008,302.4
1461,22,133,532,58.52
1461,23,14,28,1.4
1461,24,49,49,14.21
1462,3,56,784,211.68
1462,4,63,126,22.68
1462,5,42,42,6.72
1462,6,56,448,53.76
1462,7,21,42,6.72
1462,8,56,392,19.6
1462,9,133,1330,79.8
1462,10,133,665,126.35
1462,11,7,105,7.35
1462,12,119,1190,345.1
1462,13,126,1764,352.8
1462,14,63,882,158.76
1462,15,133,1330,332.5
1462,16,35,70,7
1462,17,49,490,49
1462,18,56,224,49.28
1462,19,70,350,70
1462,20,7,35,3.85
1462,21,49,147,13.23
1462,22,35,245,46.55
1462,23,70,630,163.8
1462,24,84,840,184.8
1463,3,56,784,117.6
1463,4,28,252,40.32
1463,5,49,392,31.36
1463,6,49,196,54.88
1463,7,133,532,122.36
1463,8,70,700,126
1463,9,147,441,79.38
1463,10,119,1190,333.2
1463,11,21,42,4.2
1463,12,133,1862,242.06
1463,13,168,840,151.2
1463,14,49,588,129.36
1463,15,168,840,210
1463,16,70,420,121.8
1463,17,63,63,4.41
1463,18,70,490,88.2
1463,19,14,154,20.02
1463,20,161,322,57.96
1463,21,49,637,76.44
1463,22,91,182,34.58
1463,23,35,175,31.5
1463,24,126,126,17.64
1464,3,70,840,58.8
1464,4,77,385,80.85
1464,5,28,252,73.08
1464,6,7,42,5.88
1464,7,119,1666,183.26
1464,8,63,189,43.47
1464,9,63,189,18.9
1464,10,133,266,71.82
1464,11,21,105,19.95
1464,12,168,840,159.6
1464,13,154,1078,269.5
1464,14,63,126,8.82
1464,15,77,1078,237.16
1464,16,14,140,40.6
1464,17,56,280,28
1464,18,70,910,63.7
1464,19,63,126,23.94
1464,20,91,455,95.55
1464,21,119,1190,202.3
1464,22,126,630,144.9
1464,23,63,189,51.03
1464,24,140,280,33.6
1465,3,56,392,74.48
1465,4,63,693,90.09
1465,5,35,385,73.15
1465,6,14,42,10.08
1465,7,133,1862,297.92
1465,8,63,189,28.35
1465,9,49,196,39.2
1465,10,168,840,100.8
1465,11,56,112,10.08
1465,12,77,308,30.8
1465,13,35,140,42
1465,14,56,112,31.36
1465,15,133,798,119.7
1465,16,63,567,136.08
1465,17,161,2093,251.16
1465,18,70,560,106.4
1465,19,7,28,3.08
1465,20,84,336,30.24
1465,21,28,28,6.16
1465,22,63,126,37.8
1465,23,49,49,10.29
1465,24,98,196,17.64
1466,3,63,252,55.44
1466,4,70,280,67.2
1466,5,42,630,170.1
1466,6,63,63,5.04
1466,7,168,2352,141.12
1466,8,56,224,26.88
1466,9,63,630,44.1
1466,10,77,154,23.1
1466,11,49,343,102.9
1466,12,133,931,158.27
1466,13,175,700,42
1466,14,161,322,90.16
1466,15,35,315,31.5
1466,16,7,84,17.64
1466,17,98,784,86.24
1466,18,56,112,29.12
1466,19,14,140,18.2
1466,20,7,105,8.4
1466,21,91,728,65.52
1466,22,140,140,28
1466,23,56,448,129.92
1466,24,161,805,88.55
1467,3,70,1050,315
1467,4,63,252,22.68
